timestamp,energy_uj
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
2025-08-13 20:06:24,
